r	mu	stdev	T	lambda	t1	c1	k1	t2	c2	k2	t3	c3	k3	b3	d3	b2	d2	b1	d1	V_M	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	TotalTime
2	1	0.15	0.3	0.12	0	1	0.1	0.15	1.12	0.1	0.3	1.24	0.1	-0.03837585449	0.2164	-0.02082824707	0.2304	-7.629394531e-05	0.2352	0.7800243403	104.8563036	0.779193623	0.03129755979	0.02321904779	0.008078512	110.0275638
2	1	0.15	0.3	0.14	0	1	0.1	0.15	1.14	0.1	0.3	1.28	0.1	-0.04493713379	0.2223	-0.02433776855	0.227	-7.629394531e-05	0.2287	0.7800172913	105.5560985	0.7790554857	0.03136562239	0.02327561808	0.008090004312	110.518804
2	1	0.15	0.3	0.16	0	1	0.1	0.15	1.16	0.1	0.3	1.32	0.1	-0.05180358887	0.2289	-0.02784729004	0.2249	-7.629394531e-05	0.2239	0.7800132	106.8696969	0.7791090429	0.03131511213	0.02323629338	0.008078818758	111.8570108
2	1	0.15	0.3	0.18	0	1	0.1	0.15	1.18	0.1	0.3	1.36	0.1	-0.05867004395	0.2366	-0.03150939941	0.2238	-7.629394531e-05	0.2201	0.7800109937	108.5750776	0.779242084	0.03127612649	0.02321588285	0.008060243644	113.7351903
2	1	0.15	0.3	0.2	0	1	0.1	0.15	1.2	0.1	0.3	1.4	0.1	-0.0658416748	0.2454	-0.0350189209	0.2237	-7.629394531e-05	0.2173	0.7800099083	110.7722264	0.7790060062	0.03132904236	0.02324711859	0.008081923771	115.7568756
2	1	0.15	0.4	0.02	0	1	0.1	0.2	1.02	0.1	0.4	1.04	0.1	-0.005874633789	0.1902	-0.00373840332	0.7144	-0.00358581543	0.6611	0.780645983	147.3402695	0.7797517148	0.03114696636	0.02299627018	0.008150696176	152.2592322
2	1	0.15	0.4	0.04	0	1	0.1	0.2	1.04	0.1	0.4	1.08	0.1	-0.01167297363	0.1933	-0.006942749023	0.363	-0.002670288086	0.3642	0.7804764754	128.3381377	0.779513087	0.03120291686	0.02307172481	0.008131192049	133.5013573
2	1	0.15	0.4	0.06	0	1	0.1	0.2	1.06	0.1	0.4	1.12	0.1	-0.01747131348	0.197	-0.01029968262	0.286	-0.002059936523	0.3039	0.7803448896	113.9625276	0.7792935167	0.03128003003	0.02315977293	0.008120257108	118.8986197
2	1	0.15	0.4	0.08	0	1	0.1	0.2	1.08	0.1	0.4	1.16	0.1	-0.02342224121	0.2009	-0.01365661621	0.2615	-0.001449584961	0.2769	0.7802444348	109.0184988	0.779274804	0.03129049372	0.02318855154	0.008101942176	113.9893649
2	1	0.15	0.4	0.1	0	1	0.1	0.2	1.1	0.1	0.4	1.2	0.1	-0.02937316895	0.2055	-0.01686096191	0.2481	-0.0009918212891	0.26	0.7801693234	106.0949661	0.7792111282	0.03130819894	0.02321166683	0.008096532112	111.0174146
2	1	0.15	0.4	0.12	0	1	0.1	0.2	1.12	0.1	0.4	1.24	0.1	-0.03547668457	0.2106	-0.0203704834	0.2393	-0.0006866455078	0.2482	0.7801146007	104.9004463	0.7791145506	0.03136153864	0.02326451533	0.008097023316	109.8077487
2	1	0.15	0.4	0.14	0	1	0.1	0.2	1.14	0.1	0.4	1.28	0.1	-0.0415802002	0.2166	-0.02372741699	0.2333	-0.0003814697266	0.2396	0.7800759314	104.7018511	0.7790733896	0.03136722376	0.02326555353	0.008101670235	109.624825
2	1	0.15	0.4	0.16	0	1	0.1	0.2	1.16	0.1	0.4	1.32	0.1	-0.0479888916	0.2232	-0.02708435059	0.2294	-0.0002288818359	0.2328	0.7800496458	105.063337	0.7791322395	0.03134849657	0.02326039197	0.008088104601	110.2375521
2	1	0.15	0.4	0.18	0	1	0.1	0.2	1.18	0.1	0.4	1.36	0.1	-0.05439758301	0.2309	-0.03059387207	0.2267	-7.629394531e-05	0.2276	0.7800325667	106.0019093	0.7788960177	0.03146512339	0.02334654986	0.008118573529	110.9857081
2	1	0.15	0.4	0.2	0	1	0.1	0.2	1.2	0.1	0.4	1.4	0.1	-0.0609588623	0.2398	-0.03395080566	0.2254	-7.629394531e-05	0.2234	0.7800221607	107.3637367	0.7789718238	0.03143647917	0.0233350928	0.008101386372	112.3208103
2	1	0.15	0.5	0.02	0	1	0.1	0.25	1.02	0.1	0.5	1.04	0.1	-0.005264282227	0.1836	-0.004196166992	0.944	-0.007553100586	0.8332	0.781597344	150.0061693	0.780654649	0.03087945889	0.02268250718	0.008196951719	155.2014644
2	1	0.15	0.5	0.04	0	1	0.1	0.25	1.04	0.1	0.5	1.08	0.1	-0.0106048584	0.1868	-0.007247924805	0.4722	-0.005874633789	0.4331	0.7812380824	140.369841	0.7802484419	0.03099840562	0.02283352488	0.008164880735	145.3584819
2	1	0.15	0.5	0.06	0	1	0.1	0.25	1.06	0.1	0.5	1.12	0.1	-0.01594543457	0.1904	-0.01045227051	0.3305	-0.004501342773	0.3365	0.7809448287	121.8085123	0.780035005	0.03104230613	0.02291563542	0.008126670713	126.9799698
2	1	0.15	0.5	0.08	0	1	0.1	0.25	1.08	0.1	0.5	1.16	0.1	-0.02143859863	0.1944	-0.01350402832	0.2852	-0.003433227539	0.2991	0.7807080877	113.0218869	0.7796873523	0.0311739784	0.02305286406	0.008121114343	117.947703
2	1	0.15	0.5	0.1	0	1	0.1	0.25	1.1	0.1	0.5	1.2	0.1	-0.0269317627	0.1989	-0.01670837402	0.2639	-0.002670288086	0.2772	0.7805197308	108.8256092	0.7795505334	0.03115235384	0.02306505923	0.008087294614	114.002492
2	1	0.15	0.5	0.12	0	1	0.1	0.25	1.12	0.1	0.5	1.24	0.1	-0.03242492676	0.2042	-0.01991271973	0.2507	-0.001907348633	0.2622	0.7803725203	106.5193641	0.779231965	0.03131647566	0.02320872113	0.008107754535	111.4524948
2	1	0.15	0.5	0.14	0	1	0.1	0.25	1.14	0.1	0.5	1.28	0.1	-0.03807067871	0.2101	-0.02311706543	0.2418	-0.00129699707	0.2512	0.7802599581	105.4102867	0.7791793593	0.03135040147	0.02324310426	0.00810729721	110.3329266
2	1	0.15	0.5	0.16	0	1	0.1	0.25	1.16	0.1	0.5	1.32	0.1	-0.04371643066	0.2169	-0.02632141113	0.2357	-0.0008392333984	0.2426	0.7801761355	105.0199276	0.7791084046	0.03137524888	0.02327114889	0.008104099997	110.0026059
2	1	0.15	0.5	0.18	0	1	0.1	0.25	1.18	0.1	0.5	1.36	0.1	-0.0496673584	0.2246	-0.02967834473	0.2312	-0.0005340576172	0.2358	0.7801157732	105.2010029	0.7791281531	0.03135055228	0.02325703476	0.008093517525	110.3425377
2	1	0.15	0.5	0.2	0	1	0.1	0.25	1.2	0.1	0.5	1.4	0.1	-0.05561828613	0.2336	-0.03288269043	0.2283	-0.0003814697266	0.2303	0.7800740963	105.9775584	0.7789512089	0.03142814256	0.02332465472	0.008103487846	110.9255604
2	1	0.15	0.6	0.02	0	1	0.1	0.3	1.02	0.1	0.6	1.04	0.1	-0.004806518555	0.176	-0.005569458008	1.1957	-0.01304626465	1.0089	0.7842083242	151.7141365	0.7840403933	0.02457295719	0.01418267354	0.01039028365	156.7020641
2	1	0.15	0.6	0.04	0	1	0.1	0.3	1.04	0.1	0.6	1.08	0.1	-0.009536743164	0.1792	-0.008316040039	0.6006	-0.0106048584	0.5164	0.782543769	147.9194634	0.7815883761	0.03060174316	0.02242164158	0.00818010159	152.8759983
2	1	0.15	0.6	0.06	0	1	0.1	0.3	1.06	0.1	0.6	1.12	0.1	-0.01426696777	0.1829	-0.01106262207	0.4029	-0.00846862793	0.3751	0.7820161461	131.6267662	0.7810137875	0.03074186799	0.02260563527	0.008136232722	136.5667687
2	1	0.15	0.6	0.08	0	1	0.1	0.3	1.08	0.1	0.6	1.16	0.1	-0.01914978027	0.187	-0.0138092041	0.3212	-0.006637573242	0.3234	0.7815741379	128.6447892	0.7806424486	0.03087673494	0.02276892251	0.008107812433	133.5830466
2	1	0.15	0.6	0.1	0	1	0.1	0.3	1.1	0.1	0.6	1.2	0.1	-0.02403259277	0.1917	-0.01670837402	0.286	-0.005111694336	0.2954	0.7812076391	112.5550563	0.7801426398	0.03103672904	0.02293547738	0.008101251669	117.5413762
2	1	0.15	0.6	0.12	0	1	0.1	0.3	1.12	0.1	0.6	1.24	0.1	-0.02891540527	0.197	-0.01960754395	0.2663	-0.003890991211	0.2769	0.7809078129	109.0643203	0.7798639847	0.03111236068	0.02302193337	0.008090427312	114.0487669
2	1	0.15	0.6	0.14	0	1	0.1	0.3	1.14	0.1	0.6	1.28	0.1	-0.03395080566	0.203	-0.02265930176	0.2532	-0.002975463867	0.2633	0.7806664764	107.2185238	0.7796071168	0.03119075778	0.02311066823	0.008080089548	112.3260355
2	1	0.15	0.6	0.16	0	1	0.1	0.3	1.16	0.1	0.6	1.32	0.1	-0.03913879395	0.2098	-0.02571105957	0.244	-0.002212524414	0.2528	0.780475976	105.8882907	0.7794238295	0.03123071914	0.02315653761	0.008074181532	110.8308346
2	1	0.15	0.6	0.18	0	1	0.1	0.3	1.18	0.1	0.6	1.36	0.1	-0.04432678223	0.2177	-0.02876281738	0.2374	-0.001449584961	0.2447	0.780329252	105.5546234	0.7791970857	0.03134120465	0.02324357078	0.008097633873	110.5136823
2	1	0.15	0.6	0.2	0	1	0.1	0.3	1.2	0.1	0.6	1.4	0.1	-0.04981994629	0.2266	-0.03196716309	0.2326	-0.0009918212891	0.2379	0.7802198075	105.6558136	0.7790936928	0.03140093944	0.02330094375	0.008099995693	110.586263
2	1	0.15	0.7	0.02	0	1	0.1	0.35	1.02	0.1	0.7	1.04	0.1	-0.004196166992	0.167	-0.007705688477	1.492	-0.02067565918	1.1961	0.7943289524	152.0061338	0.7942567968	0.02374254821	0.01312291951	0.0106196287	156.9385525
2	1	0.15	0.7	0.04	0	1	0.1	0.35	1.04	0.1	0.7	1.08	0.1	-0.008316040039	0.1703	-0.009994506836	0.7484	-0.01686096191	0.6084	0.7845659571	152.9666003	0.7837281421	0.03008566194	0.02189500277	0.008190659168	157.9082586
2	1	0.15	0.7	0.06	0	1	0.1	0.35	1.06	0.1	0.7	1.12	0.1	-0.01243591309	0.1741	-0.01243591309	0.4995	-0.0138092041	0.4241	0.7837230652	140.5268729	0.7827473625	0.03029487351	0.02216898919	0.008125884317	145.5146351
2	1	0.15	0.7	0.08	0	1	0.1	0.35	1.08	0.1	0.7	1.16	0.1	-0.01655578613	0.1784	-0.01472473145	0.379	-0.01136779785	0.3511	0.7829982632	126.4660762	0.7820952922	0.03040349413	0.02234986318	0.008053630947	131.6533608
2	1	0.15	0.7	0.1	0	1	0.1	0.35	1.1	0.1	0.7	1.2	0.1	-0.02082824707	0.1831	-0.01731872559	0.3199	-0.009078979492	0.315	0.7823790315	117.3590722	0.7813375241	0.03064735618	0.02259416811	0.00805318807	122.3066403
2	1	0.15	0.7	0.12	0	1	0.1	0.35	1.12	0.1	0.7	1.24	0.1	-0.02510070801	0.1885	-0.01991271973	0.2886	-0.007095336914	0.2923	0.7818551556	112.3429532	0.7807608039	0.03083071843	0.02277915749	0.008051560941	117.2608708
2	1	0.15	0.7	0.14	0	1	0.1	0.35	1.14	0.1	0.7	1.28	0.1	-0.02952575684	0.1945	-0.02265930176	0.2693	-0.005569458008	0.276	0.7814175632	109.318946	0.780259182	0.0309589738	0.02291220439	0.008046769412	114.30477
2	1	0.15	0.7	0.16	0	1	0.1	0.35	1.16	0.1	0.7	1.32	0.1	-0.03395080566	0.2015	-0.02540588379	0.2559	-0.004196166992	0.2637	0.7810575212	107.9071808	0.7799234501	0.0310994598	0.02304490521	0.0080545546	112.8579479
2	1	0.15	0.7	0.18	0	1	0.1	0.35	1.18	0.1	0.7	1.36	0.1	-0.03837585449	0.2096	-0.02815246582	0.2462	-0.003128051758	0.2539	0.7807669127	106.4859095	0.7796034538	0.03120574519	0.0231445694	0.008061175791	111.4180371
2	1	0.15	0.7	0.2	0	1	0.1	0.35	1.2	0.1	0.7	1.4	0.1	-0.0431060791	0.2187	-0.03105163574	0.2391	-0.002212524414	0.2459	0.7805379848	106.0888565	0.7794403777	0.03129239369	0.0232201018	0.008072291893	111.0351872
2	1	0.15	0.8	0.02	0	1	0.1	0.4	1.02	0.1	0.8	1.04	0.1	-0.003433227539	0.156	-0.01106262207	1.8469	-0.03059387207	1.3991	0.8063374586	151.5220471	0.806257269	0.02294201513	0.01217351983	0.0107684953	156.4761834
2	1	0.15	0.8	0.04	0	1	0.1	0.4	1.04	0.1	0.8	1.08	0.1	-0.006790161133	0.1595	-0.01289367676	0.9256	-0.02540588379	0.7099	0.7875968404	154.9226782	0.7868441973	0.02935848985	0.0211793551	0.008179134752	159.9088186
2	1	0.15	0.8	0.06	0	1	0.1	0.4	1.06	0.1	0.8	1.12	0.1	-0.01014709473	0.1634	-0.01472473145	0.6188	-0.02128601074	0.4859	0.7863366655	146.1044626	0.7855701246	0.02956182431	0.02149533052	0.008066493787	151.1575944
2	1	0.15	0.8	0.08	0	1	0.1	0.4	1.08	0.1	0.8	1.16	0.1	-0.01350402832	0.1678	-0.01670837402	0.4653	-0.01762390137	0.3875	0.7852312009	134.9201587	0.7843583311	0.02984672814	0.02182994556	0.008016782586	139.9026971
2	1	0.15	0.8	0.1	0	1	0.1	0.4	1.1	0.1	0.8	1.2	0.1	-0.0170135498	0.1727	-0.01884460449	0.3759	-0.01441955566	0.3385	0.7842647892	124.08662	0.7833916743	0.03009735415	0.0221180445	0.007979309652	129.0725868
2	1	0.15	0.8	0.12	0	1	0.1	0.4	1.12	0.1	0.8	1.24	0.1	-0.02052307129	0.1782	-0.02098083496	0.3251	-0.01167297363	0.3096	0.7834252678	116.9314358	0.7824910587	0.03033986905	0.02237997749	0.007959891559	121.9137585
2	1	0.15	0.8	0.14	0	1	0.1	0.4	1.14	0.1	0.8	1.28	0.1	-0.02403259277	0.1845	-0.02311706543	0.2946	-0.009231567383	0.2901	0.7827030148	112.7553262	0.7818034502	0.03052779242	0.0225714734	0.007956319018	117.9198179
2	1	0.15	0.8	0.16	0	1	0.1	0.4	1.16	0.1	0.8	1.32	0.1	-0.02769470215	0.1916	-0.02555847168	0.2742	-0.007247924805	0.2754	0.7820892693	109.8855836	0.7811056991	0.03073387536	0.02276132259	0.007972552774	114.8690185
2	1	0.15	0.8	0.18	0	1	0.1	0.4	1.18	0.1	0.8	1.36	0.1	-0.03135681152	0.1998	-0.02799987793	0.2599	-0.005722045898	0.2638	0.7815755133	108.0802001	0.7805271291	0.03088175737	0.02290426024	0.007977497125	113.1249313
2	1	0.15	0.8	0.2	0	1	0.1	0.4	1.2	0.1	0.8	1.4	0.1	-0.03517150879	0.2092	-0.03059387207	0.2491	-0.004196166992	0.2546	0.7811535724	107.2149549	0.7800004589	0.03108143342	0.02306110078	0.008020332644	112.1695242
2	1	0.15	0.9	0.02	0	1	0.1	0.45	1.02	0.1	0.9	1.04	0.1	-0.002365112305	0.1411	-0.01686096191	2.3266	-0.04447937012	1.6424	0.8219874764	147.6958751	0.82205217	0.02210576372	0.0113190832	0.01078668053	152.6250143
2	1	0.15	0.9	0.04	0	1	0.1	0.45	1.04	0.1	0.9	1.08	0.1	-0.004806518555	0.1448	-0.01792907715	1.1667	-0.03761291504	0.8331	0.7923510442	153.0891295	0.7919027967	0.02831450297	0.02015892842	0.008155574554	158.2470687
2	1	0.15	0.9	0.06	0	1	0.1	0.45	1.06	0.1	0.9	1.12	0.1	-0.007095336914	0.149	-0.01899719238	0.781	-0.0318145752	0.5669	0.790508183	149.9078097	0.7898643971	0.02867166712	0.02066025969	0.008011407435	154.8771177
2	1	0.15	0.9	0.08	0	1	0.1	0.45	1.08	0.1	0.9	1.16	0.1	-0.009536743164	0.1536	-0.02052307129	0.5868	-0.0267791748	0.4399	0.7888649048	140.9367973	0.7882081854	0.02902409793	0.02109820494	0.007925893001	145.9223956
2	1	0.15	0.9	0.1	0	1	0.1	0.45	1.1	0.1	0.9	1.2	0.1	-0.01197814941	0.1588	-0.02174377441	0.4701	-0.02235412598	0.3724	0.7874011417	132.525265	0.786704863	0.02931200448	0.02145472163	0.007857282854	137.4723844
2	1	0.15	0.9	0.12	0	1	0.1	0.45	1.12	0.1	0.9	1.24	0.1	-0.01441955566	0.1647	-0.02342224121	0.3931	-0.01853942871	0.3328	0.7861013694	124.1168614	0.7852960023	0.02961048386	0.02178801828	0.007822465579	129.2720883
2	1	0.15	0.9	0.14	0	1	0.1	0.45	1.14	0.1	0.9	1.28	0.1	-0.0170135498	0.1712	-0.02494812012	0.3424	-0.01533508301	0.3071	0.7849538212	130.0694547	0.7840789849	0.02989329311	0.02208206838	0.007811224738	135.054421
2	1	0.15	0.9	0.16	0	1	0.1	0.45	1.16	0.1	0.9	1.32	0.1	-0.01960754395	0.1786	-0.0267791748	0.3085	-0.0122833252	0.289	0.7839499116	113.8776205	0.7833090219	0.03005616332	0.02226206559	0.007794097737	119.064915
2	1	0.15	0.9	0.18	0	1	0.1	0.45	1.18	0.1	0.9	1.36	0.1	-0.02220153809	0.1871	-0.02861022949	0.2851	-0.009689331055	0.2753	0.7830821654	111.1751647	0.7821501868	0.03041248344	0.02255867623	0.007853807218	116.1156334
2	1	0.15	0.9	0.2	0	1	0.1	0.45	1.2	0.1	0.9	1.4	0.1	-0.02494812012	0.1967	-0.03074645996	0.268	-0.007553100586	0.2643	0.7823434792	109.4438641	0.7814697401	0.0305638167	0.02269327782	0.007870538889	114.6092226
2	1	0.2	0.1	0.02	0	1	0.1	0.05	1.02	0.1	0.1	1.04	0.1	-0.009536743164	0.2334	-0.004959106445	0.293	-7.629394531e-05	0.3143	0.7401291196	120.5833969	0.7392200861	0.05528679123	0.04100558925	0.01428120198	125.6836709
2	1	0.2	0.1	0.04	0	1	0.1	0.05	1.04	0.1	0.1	1.08	0.1	-0.01899719238	0.2364	-0.009841918945	0.267	-7.629394531e-05	0.2775	0.7401287603	114.8472572	0.7389622472	0.05534066551	0.04102922962	0.01431143589	119.7712231
2	1	0.2	0.1	0.06	0	1	0.1	0.05	1.06	0.1	0.1	1.12	0.1	-0.02861022949	0.2398	-0.01472473145	0.2571	7.629394531e-05	0.2623	0.7401285868	114.9584683	0.7390965818	0.0553526706	0.04103977525	0.01431289535	119.8788701
2	1	0.2	0.1	0.08	0	1	0.1	0.05	1.08	0.1	0.1	1.16	0.1	-0.03837585449	0.2436	-0.01960754395	0.252	7.629394531e-05	0.2535	0.7401285354	116.2086315	0.7392851012	0.05527727219	0.04099037819	0.014286894	121.4313276
2	1	0.2	0.1	0.1	0	1	0.1	0.05	1.1	0.1	0.1	1.2	0.1	-0.04814147949	0.248	-0.02449035645	0.2493	7.629394531e-05	0.2479	0.7401285191	118.326693	0.7393199085	0.05528924708	0.04100528912	0.01428395797	123.3447291
2	1	0.2	0.1	0.12	0	1	0.1	0.05	1.12	0.1	0.1	1.24	0.1	-0.05790710449	0.2532	-0.02937316895	0.2481	7.629394531e-05	0.2442	0.7401285147	120.9741374	0.7391707916	0.05534399047	0.04104131109	0.01430267939	125.9853982
2	1	0.2	0.1	0.14	0	1	0.1	0.05	1.14	0.1	0.1	1.28	0.1	-0.06797790527	0.259	-0.03440856934	0.2478	7.629394531e-05	0.2416	0.7401285138	123.9398527	0.7391753829	0.05532210474	0.04102364802	0.01429845673	129.167949
2	1	0.2	0.1	0.16	0	1	0.1	0.05	1.16	0.1	0.1	1.32	0.1	-0.07820129395	0.2656	-0.03929138184	0.2485	7.629394531e-05	0.2399	0.7401285137	127.1552057	0.739169362	0.0553199027	0.04102059181	0.01429931089	132.0927469
2	1	0.2	0.1	0.18	0	1	0.1	0.05	1.18	0.1	0.1	1.36	0.1	-0.0887298584	0.2731	-0.04432678223	0.2497	7.629394531e-05	0.2387	0.7401285137	130.4239663	0.7390590146	0.05541263425	0.0410901967	0.01432243755	135.3709088
2	1	0.2	0.1	0.2	0	1	0.1	0.05	1.2	0.1	0.1	1.4	0.1	-0.09956359863	0.2818	-0.04936218262	0.2514	7.629394531e-05	0.2379	0.7401285137	133.6770901	0.7391590828	0.05536837011	0.0410597604	0.01430860972	138.6605529
2	1	0.2	0.2	0.02	0	1	0.1	0.1	1.02	0.1	0.2	1.04	0.1	-0.008926391602	0.2275	-0.004806518555	0.4363	-0.0008392333984	0.4419	0.7402246948	142.5847902	0.739083091	0.05551088049	0.04113500469	0.01437587581	147.5649307
2	1	0.2	0.2	0.04	0	1	0.1	0.1	1.04	0.1	0.2	1.08	0.1	-0.01792907715	0.2305	-0.009536743164	0.3048	-0.0005340576172	0.3278	0.7401896431	119.5998976	0.7389869306	0.05555707086	0.04118329537	0.01437377549	124.5833599
2	1	0.2	0.2	0.06	0	1	0.1	0.1	1.06	0.1	0.2	1.12	0.1	-0.0269317627	0.234	-0.01426696777	0.2808	-0.0003814697266	0.2961	0.740166699	114.7300021	0.7389788767	0.0555037808	0.04115679016	0.01434699064	119.9158428
2	1	0.2	0.2	0.08	0	1	0.1	0.1	1.08	0.1	0.2	1.16	0.1	-0.03608703613	0.2378	-0.01899719238	0.2688	-0.0002288818359	0.2787	0.7401521626	113.3181528	0.7389544388	0.05554237997	0.04119398986	0.01434839011	118.2630608
2	1	0.2	0.2	0.1	0	1	0.1	0.1	1.1	0.1	0.2	1.2	0.1	-0.04539489746	0.2422	-0.02388000488	0.2613	-7.629394531e-05	0.2673	0.7401433036	113.2527224	0.7388918559	0.05561873848	0.04125246887	0.01436626962	118.2385829
2	1	0.2	0.2	0.12	0	1	0.1	0.1	1.12	0.1	0.2	1.24	0.1	-0.05470275879	0.2473	-0.02861022949	0.2566	-7.629394531e-05	0.2592	0.7401381843	114.0948317	0.7387824052	0.05563278267	0.04126450298	0.0143682797	119.1463598
2	1	0.2	0.2	0.14	0	1	0.1	0.1	1.14	0.1	0.2	1.28	0.1	-0.06416320801	0.253	-0.03349304199	0.2537	-7.629394531e-05	0.2533	0.7401353766	115.6265863	0.738952614	0.05553259695	0.04119673699	0.01433585997	120.5889808
2	1	0.2	0.2	0.16	0	1	0.1	0.1	1.16	0.1	0.2	1.32	0.1	-0.07377624512	0.2597	-0.03837585449	0.252	-7.629394531e-05	0.2489	0.7401339416	117.7059438	0.7389744542	0.05555497413	0.04122383182	0.01433114231	122.6745832
2	1	0.2	0.2	0.18	0	1	0.1	0.1	1.18	0.1	0.2	1.36	0.1	-0.08369445801	0.2672	-0.0431060791	0.2515	7.629394531e-05	0.2458	0.7401332377	120.7490647	0.73880168	0.05558727523	0.04122072714	0.01436654809	125.7323583
2	1	0.2	0.2	0.2	0	1	0.1	0.1	1.2	0.1	0.2	1.4	0.1	-0.09376525879	0.276	-0.0479888916	0.2518	7.629394531e-05	0.2434	0.7401329578	123.6552026	0.738879261	0.05558466819	0.04123053295	0.01435413524	128.5951729
2	1	0.2	0.3	0.02	0	1	0.1	0.15	1.02	0.1	0.3	1.04	0.1	-0.008392333984	0.2211	-0.004959106445	0.6782	-0.004196166992	0.6429	0.7407682058	159.7507928	0.7395180605	0.05536947145	0.04088079936	0.01448867209	164.687046
2	1	0.2	0.3	0.04	0	1	0.1	0.15	1.04	0.1	0.3	1.08	0.1	-0.01686096191	0.224	-0.009536743164	0.3655	-0.002975463867	0.3866	0.7405871459	131.6063902	0.7392872163	0.05546914978	0.04101328929	0.0144558605	136.6391159
2	1	0.2	0.3	0.06	0	1	0.1	0.15	1.06	0.1	0.3	1.12	0.1	-0.0252532959	0.2275	-0.01411437988	0.3117	-0.002212524414	0.333	0.7404510697	120.7218087	0.7391078815	0.05554308221	0.04112235828	0.01442072394	125.6501799
2	1	0.2	0.3	0.08	0	1	0.1	0.15	1.08	0.1	0.3	1.16	0.1	-0.03379821777	0.2314	-0.0186920166	0.2896	-0.001449584961	0.3062	0.7403504088	116.4144914	0.7389498066	0.05564830676	0.0412215445	0.01442676227	121.3547218
2	1	0.2	0.3	0.1	0	1	0.1	0.15	1.1	0.1	0.3	1.2	0.1	-0.04234313965	0.2359	-0.02326965332	0.2767	-0.0009918212891	0.2889	0.7402776101	114.3945026	0.7389372526	0.05566664209	0.04126854092	0.01439810118	119.3352603
2	1	0.2	0.3	0.12	0	1	0.1	0.15	1.12	0.1	0.3	1.24	0.1	-0.05104064941	0.241	-0.02784729004	0.2681	-0.0006866455078	0.2767	0.7402262909	113.6417308	0.7389926806	0.05558899414	0.04122729807	0.01436169607	118.8453779
2	1	0.2	0.3	0.14	0	1	0.1	0.15	1.14	0.1	0.3	1.28	0.1	-0.06004333496	0.2466	-0.03257751465	0.2621	-0.0003814697266	0.2678	0.7401911811	113.8464684	0.7386975647	0.05571547888	0.04131065862	0.01440482026	118.8303226
2	1	0.2	0.3	0.16	0	1	0.1	0.15	1.16	0.1	0.3	1.32	0.1	-0.06904602051	0.2533	-0.03730773926	0.258	-0.0002288818359	0.2608	0.740168076	114.6320208	0.7388032828	0.05569064598	0.04130702541	0.01438362057	119.5717147
2	1	0.2	0.3	0.18	0	1	0.1	0.15	1.18	0.1	0.3	1.36	0.1	-0.07820129395	0.2609	-0.04188537598	0.2556	-7.629394531e-05	0.2554	0.7401535352	115.9790418	0.7388534319	0.05567966761	0.04130545221	0.0143742154	121.1404774
2	1	0.2	0.3	0.2	0	1	0.1	0.15	1.2	0.1	0.3	1.4	0.1	-0.08781433105	0.2695	-0.04676818848	0.254	-7.629394531e-05	0.2511	0.7401449438	117.7895566	0.7386764369	0.05575403357	0.04136785185	0.01438618173	122.7292392
2	1	0.2	0.4	0.02	0	1	0.1	0.2	1.02	0.1	0.4	1.04	0.1	-0.007705688477	0.214	-0.00602722168	0.9461	-0.01029968262	0.8477	0.742068994	167.4978441	0.7408567608	0.05484164007	0.04021998335	0.01462165673	172.7137768
2	1	0.2	0.4	0.04	0	1	0.1	0.2	1.04	0.1	0.4	1.08	0.1	-0.0154876709	0.217	-0.01014709473	0.4769	-0.008010864258	0.4579	0.7416157569	147.9726044	0.7402556424	0.0550314549	0.04048729147	0.01454416343	152.9568629
2	1	0.2	0.4	0.06	0	1	0.1	0.2	1.06	0.1	0.4	1.12	0.1	-0.02342224121	0.2204	-0.01441955566	0.3555	-0.00617980957	0.372	0.7412522726	129.09637	0.7399384486	0.05516708716	0.04069879083	0.01446829633	134.0505173
2	1	0.2	0.4	0.08	0	1	0.1	0.2	1.08	0.1	0.4	1.16	0.1	-0.03120422363	0.2244	-0.0186920166	0.3167	-0.004653930664	0.3344	0.7409635089	121.5813233	0.7395757109	0.05541875966	0.0409688073	0.01444995236	126.5577473
2	1	0.2	0.4	0.1	0	1	0.1	0.2	1.1	0.1	0.4	1.2	0.1	-0.03929138184	0.2288	-0.02296447754	0.2959	-0.003433227539	0.3113	0.740737163	117.8298848	0.7394570913	0.05541368148	0.04101681524	0.01439686624	122.786346
2	1	0.2	0.4	0.12	0	1	0.1	0.2	1.12	0.1	0.4	1.24	0.1	-0.04737854004	0.2338	-0.02738952637	0.2825	-0.002517700195	0.2951	0.7405625607	115.8015046	0.7390696932	0.05559149502	0.04117894443	0.01441255059	120.7832695
2	1	0.2	0.4	0.14	0	1	0.1	0.2	1.14	0.1	0.4	1.28	0.1	-0.05546569824	0.2397	-0.0318145752	0.2731	-0.001754760742	0.2831	0.7404303761	114.8625535	0.7390734114	0.05554690972	0.04116932122	0.0143775885	120.0085335
2	1	0.2	0.4	0.16	0	1	0.1	0.2	1.16	0.1	0.4	1.32	0.1	-0.06385803223	0.2463	-0.03623962402	0.2664	-0.00114440918	0.2738	0.7403326491	114.6696157	0.7389135147	0.05569917297	0.04130277535	0.01439639763	119.591792
